order,context_indices,target_idx,context_size,target_feature,context_features,repeat,fold,delta,seed
1,(),1,0,X2,(),3,1,0.04920137543299674,49
1,(),1,0,X2,(),3,2,0.034003125949634394,49
1,(),1,0,X2,(),3,3,0.04382706618076804,49
1,(),1,0,X2,(),3,4,0.034359806742270405,49
1,(),1,0,X2,(),4,0,0.04324891490757482,49
1,(),1,0,X2,(),4,1,0.047608179099865644,49
1,(),1,0,X2,(),4,2,0.036632021799772485,49
1,(),1,0,X2,(),4,3,0.03763210389658972,49
1,(),1,0,X2,(),4,4,0.030650608773277244,49
1,(),2,0,X3,(),0,0,0.050776736619402574,49
1,(),2,0,X3,(),0,1,0.05768655559981917,49
1,(),2,0,X3,(),0,2,0.06892614656746654,49
1,(),2,0,X3,(),0,3,0.05906005271714776,49
1,(),2,0,X3,(),0,4,0.051970820215558655,49
1,(),2,0,X3,(),1,0,0.05378098639239515,49
1,(),2,0,X3,(),1,1,0.06130381756187142,49
1,(),2,0,X3,(),1,2,0.045133125789397766,49
1,(),2,0,X3,(),1,3,0.05224794359551599,49
1,(),2,0,X3,(),1,4,0.062058244132910445,49
1,(),2,0,X3,(),2,0,0.04772147598244669,49
1,(),2,0,X3,(),2,1,0.04995477752524602,49
1,(),2,0,X3,(),2,2,0.062338593904120554,49
1,(),2,0,X3,(),2,3,0.05800302637773691,49
1,(),2,0,X3,(),2,4,0.0614586605116868,49
1,(),2,0,X3,(),3,0,0.05571067046372802,49
1,(),2,0,X3,(),3,1,0.053324253561649826,49
1,(),2,0,X3,(),3,2,0.06208124560749834,49
1,(),2,0,X3,(),3,3,0.06620124953164236,49
1,(),2,0,X3,(),3,4,0.05232627100600601,49
1,(),2,0,X3,(),4,0,0.05415418439726083,49
1,(),2,0,X3,(),4,1,0.052248341002917476,49
1,(),2,0,X3,(),4,2,0.06010648927950918,49
1,(),2,0,X3,(),4,3,0.05471204516530098,49
1,(),2,0,X3,(),4,4,0.05200572648626339,49
1,(),3,0,X4,(),0,0,0.05079574908007195,49
1,(),3,0,X4,(),0,1,0.05772954984668183,49
1,(),3,0,X4,(),0,2,0.06744299790169339,49
1,(),3,0,X4,(),0,3,0.05655160824249972,49
1,(),3,0,X4,(),0,4,0.051751116782782824,49
1,(),3,0,X4,(),1,0,0.052642730720051156,49
1,(),3,0,X4,(),1,1,0.061971751425211996,49
1,(),3,0,X4,(),1,2,0.04465193230900821,49
1,(),3,0,X4,(),1,3,0.05147389896722604,49
1,(),3,0,X4,(),1,4,0.06193971876079607,49
1,(),3,0,X4,(),2,0,0.04871511075421514,49
1,(),3,0,X4,(),2,1,0.04809079773301245,49
1,(),3,0,X4,(),2,2,0.060962401242770636,49
1,(),3,0,X4,(),2,3,0.05788175239335436,49
1,(),3,0,X4,(),2,4,0.06176190627154465,49
1,(),3,0,X4,(),3,0,0.05473695683116864,49
1,(),3,0,X4,(),3,1,0.053650387808631295,49
1,(),3,0,X4,(),3,2,0.06228741804066695,49
1,(),3,0,X4,(),3,3,0.06563226712575765,49
1,(),3,0,X4,(),3,4,0.05169532643742969,49
1,(),3,0,X4,(),4,0,0.053350663985919256,49
1,(),3,0,X4,(),4,1,0.05306046620903171,49
1,(),3,0,X4,(),4,2,0.05940526766605775,49
1,(),3,0,X4,(),4,3,0.05431426233212283,49
1,(),3,0,X4,(),4,4,0.051931899286494054,49
1,(),4,0,X5,(),0,0,8.966069949478683e-05,49
1,(),4,0,X5,(),0,1,8.110166709168753e-05,49
1,(),4,0,X5,(),0,2,0.0006490802384881977,49
1,(),4,0,X5,(),0,3,-0.00019224931285632962,49
1,(),4,0,X5,(),0,4,7.453102935434108e-05,49
1,(),4,0,X5,(),1,0,-2.9168229265241763e-06,49
1,(),4,0,X5,(),1,1,-1.2745777849765272e-05,49
1,(),4,0,X5,(),1,2,-0.00034998178955392145,49
1,(),4,0,X5,(),1,3,0.00018213222916058092,49
1,(),4,0,X5,(),1,4,2.1707601333686988e-06,49
1,(),4,0,X5,(),2,0,0.00039302356591719434,49
1,(),4,0,X5,(),2,1,-0.00027854705374036337,49
1,(),4,0,X5,(),2,2,0.00028348122897842165,49
1,(),4,0,X5,(),2,3,-0.00010960678910765242,49
1,(),4,0,X5,(),2,4,0.0008529173069773965,49
1,(),4,0,X5,(),3,0,-1.0464845627000674e-05,49
1,(),4,0,X5,(),3,1,-0.0002469539614817773,49
1,(),4,0,X5,(),3,2,-0.0007419158254153846,49
1,(),4,0,X5,(),3,3,-5.603601689707638e-05,49
1,(),4,0,X5,(),3,4,-1.2131584985475286e-05,49
1,(),4,0,X5,(),4,0,-0.0010282352246255844,49
1,(),4,0,X5,(),4,1,-8.528375144201128e-06,49
1,(),4,0,X5,(),4,2,3.734927715381975e-06,49
1,(),4,0,X5,(),4,3,-0.0001288371378448394,49
1,(),4,0,X5,(),4,4,-0.00046763581340636406,49
1,(),5,0,X6,(),0,0,0.0018837400780566949,49
1,(),5,0,X6,(),0,1,-0.0002227333280850896,49
1,(),5,0,X6,(),0,2,7.200437365517676e-06,49
1,(),5,0,X6,(),0,3,0.0012892187613708916,49
1,(),5,0,X6,(),0,4,-0.0014450426508322844,49
1,(),5,0,X6,(),1,0,0.0011841046017847523,49
1,(),5,0,X6,(),1,1,0.0006648947239432101,49
1,(),5,0,X6,(),1,2,0.00011518889361661344,49
1,(),5,0,X6,(),1,3,-9.393167830440419e-06,49
1,(),5,0,X6,(),1,4,-0.0016512875781279357,49
1,(),5,0,X6,(),2,0,0.00027661650575760977,49
1,(),5,0,X6,(),2,1,-0.0010292785037164243,49
1,(),5,0,X6,(),2,2,-0.00011213520061892357,49
1,(),5,0,X6,(),2,3,-0.0015345912060908962,49
1,(),5,0,X6,(),2,4,0.00014730761897069344,49
1,(),5,0,X6,(),3,0,-5.16073292305963e-05,49
1,(),5,0,X6,(),3,1,0.0001288158796752814,49
1,(),5,0,X6,(),3,2,-0.00012169574067233402,49
1,(),5,0,X6,(),3,3,-3.505781975865485e-05,49
1,(),5,0,X6,(),3,4,-0.0001076943665789254,49
1,(),5,0,X6,(),4,0,-0.00022029966099879061,49
1,(),5,0,X6,(),4,1,0.000627366678400243,49
1,(),5,0,X6,(),4,2,7.584086981515803e-05,49
1,(),5,0,X6,(),4,3,4.846555692594734e-05,49
1,(),5,0,X6,(),4,4,-4.294053914472018e-05,49
1,(),6,0,X7,(),0,0,-5.110035630884191e-05,49
1,(),6,0,X7,(),0,1,0.0002665796194100123,49
1,(),6,0,X7,(),0,2,0.0013004101359155307,49
1,(),6,0,X7,(),0,3,-0.0007031428378578841,49
1,(),6,0,X7,(),0,4,-9.547340720561515e-06,49
1,(),6,0,X7,(),1,0,-5.422890925643742e-05,49
1,(),6,0,X7,(),1,1,-2.7040041738035647e-05,49
1,(),6,0,X7,(),1,2,1.9102855782549e-05,49
1,(),6,0,X7,(),1,3,-0.0004212198287158464,49
1,(),6,0,X7,(),1,4,0.0003546349406238214,49
1,(),6,0,X7,(),2,0,-0.0009546152445597533,49
1,(),6,0,X7,(),2,1,0.00034440585527900636,49
1,(),6,0,X7,(),2,2,-4.885584599978454e-05,49
1,(),6,0,X7,(),2,3,-0.0007211564921179581,49
1,(),6,0,X7,(),2,4,-0.0006230893912021473,49
1,(),6,0,X7,(),3,0,-6.458086823235565e-05,49
1,(),6,0,X7,(),3,1,8.301021276996279e-05,49
1,(),6,0,X7,(),3,2,4.989139941402598e-06,49
1,(),6,0,X7,(),3,3,0.0003652715002657736,49
1,(),6,0,X7,(),3,4,-0.0007812216685045836,49
1,(),6,0,X7,(),4,0,-0.00041749791820910875,49
1,(),6,0,X7,(),4,1,-8.64351467212976e-05,49
1,(),6,0,X7,(),4,2,-0.0007322157254912032,49
1,(),6,0,X7,(),4,3,4.070416606027916e-05,49
1,(),6,0,X7,(),4,4,0.00028993131133009387,49
1,(),7,0,X8,(),0,0,-2.9647246256314652e-05,49
1,(),7,0,X8,(),0,1,-0.0002793018446974327,49
1,(),7,0,X8,(),0,2,0.0009616393918542299,49
1,(),7,0,X8,(),0,3,6.53946719437748e-05,49
1,(),7,0,X8,(),0,4,0.00033962288463990076,49
1,(),7,0,X8,(),1,0,0.0005408911745581335,49
1,(),7,0,X8,(),1,1,0.00010954567597615261,49
1,(),7,0,X8,(),1,2,8.198129528813602e-05,49
1,(),7,0,X8,(),1,3,7.290440752133476e-05,49
1,(),7,0,X8,(),1,4,-0.0006826583168991762,49
1,(),7,0,X8,(),2,0,7.432266486173678e-05,49
1,(),7,0,X8,(),2,1,-9.710127642470479e-05,49
1,(),7,0,X8,(),2,2,0.00047818811194061395,49
1,(),7,0,X8,(),2,3,-0.0002729859333104878,49
1,(),7,0,X8,(),2,4,7.228243288998071e-05,49
1,(),7,0,X8,(),3,0,-6.979679374058412e-05,49
1,(),7,0,X8,(),3,1,4.2739875979802555e-05,49
1,(),7,0,X8,(),3,2,0.00023479616472144027,49
1,(),7,0,X8,(),3,3,-0.0001662137967373134,49
1,(),7,0,X8,(),3,4,-0.00021013047185575173,49
1,(),7,0,X8,(),4,0,-0.00015491957261254408,49
1,(),7,0,X8,(),4,1,0.0012813969424206317,49
1,(),7,0,X8,(),4,2,0.0008012120633664743,49
1,(),7,0,X8,(),4,3,4.008354073581355e-05,49
1,(),7,0,X8,(),4,4,1.1297537358068155e-05,49
1,(),0,0,X1,(),0,0,0.037991799921312186,50
1,(),0,0,X1,(),0,1,0.029816947041359843,50
1,(),0,0,X1,(),0,2,0.025617843357934544,50
1,(),0,0,X1,(),0,3,0.02658964985684442,50
1,(),0,0,X1,(),0,4,0.04694118668840652,50
1,(),0,0,X1,(),1,0,0.02981430117977013,50
1,(),0,0,X1,(),1,1,0.027231531528574382,50
1,(),0,0,X1,(),1,2,0.029425287933968203,50
1,(),0,0,X1,(),1,3,0.03335595266833691,50
1,(),0,0,X1,(),1,4,0.03287259138382426,50
1,(),0,0,X1,(),2,0,0.025539214603520932,50
1,(),0,0,X1,(),2,1,0.020794296921249733,50
1,(),0,0,X1,(),2,2,0.04509884844220924,50
1,(),0,0,X1,(),2,3,0.039428996146498585,50
1,(),0,0,X1,(),2,4,0.041566306337185666,50
1,(),0,0,X1,(),3,0,0.0385306803715732,50
1,(),0,0,X1,(),3,1,0.023421846149338676,50
1,(),0,0,X1,(),3,2,0.04309061985521562,50
1,(),0,0,X1,(),3,3,0.0261882759467586,50
1,(),0,0,X1,(),3,4,0.03607522308195571,50
1,(),0,0,X1,(),4,0,0.0389009389805719,50
1,(),0,0,X1,(),4,1,0.028213119521174113,50
1,(),0,0,X1,(),4,2,0.023630172397362315,50
1,(),0,0,X1,(),4,3,0.028372261095616358,50
1,(),0,0,X1,(),4,4,0.03390668045514256,50
1,(),1,0,X2,(),0,0,0.029986037500740637,50
1,(),1,0,X2,(),0,1,0.03534834246465318,50
1,(),1,0,X2,(),0,2,0.02952447410047726,50
1,(),1,0,X2,(),0,3,0.02807630847628656,50
1,(),1,0,X2,(),0,4,0.03671104864430175,50
1,(),1,0,X2,(),1,0,0.028116760348187275,50
1,(),1,0,X2,(),1,1,0.03137941266597749,50
1,(),1,0,X2,(),1,2,0.0288939202964687,50
1,(),1,0,X2,(),1,3,0.032790958744557674,50
1,(),1,0,X2,(),1,4,0.028372516608885012,50
1,(),1,0,X2,(),2,0,0.03954936687232247,50
1,(),1,0,X2,(),2,1,0.022330515338340517,50
1,(),1,0,X2,(),2,2,0.03473506099556889,50
1,(),1,0,X2,(),2,3,0.03630513124857088,50
1,(),1,0,X2,(),2,4,0.036432541257405915,50
1,(),1,0,X2,(),3,0,0.03248863502845167,50
1,(),1,0,X2,(),3,1,0.02734428157536234,50
1,(),1,0,X2,(),3,2,0.03964005629432221,50
1,(),1,0,X2,(),3,3,0.028345811453120484,50
1,(),1,0,X2,(),3,4,0.03447959277233292,50
1,(),1,0,X2,(),4,0,0.043720640566113245,50
1,(),1,0,X2,(),4,1,0.025121727879527156,50
1,(),1,0,X2,(),4,2,0.016923476346835442,50
1,(),1,0,X2,(),4,3,0.02980811824296309,50
1,(),1,0,X2,(),4,4,0.03993016862784976,50
1,(),2,0,X3,(),0,0,0.05190425815304045,50
1,(),2,0,X3,(),0,1,0.06785799585220981,50
1,(),2,0,X3,(),0,2,0.05910876956710198,50
1,(),2,0,X3,(),0,3,0.05391668809484229,50
1,(),2,0,X3,(),0,4,0.05378690107294537,50
1,(),2,0,X3,(),1,0,0.06769084259661362,50
1,(),2,0,X3,(),1,1,0.06223959041331284,50
1,(),2,0,X3,(),1,2,0.06098648097478049,50
1,(),2,0,X3,(),1,3,0.04761585162151083,50
1,(),2,0,X3,(),1,4,0.06247497900767213,50
1,(),2,0,X3,(),2,0,0.06097849537846173,50
1,(),2,0,X3,(),2,1,0.07018153731095012,50
1,(),2,0,X3,(),2,2,0.05928477191105741,50
1,(),2,0,X3,(),2,3,0.04394149645933337,50
1,(),2,0,X3,(),2,4,0.0613334553506803,50
1,(),2,0,X3,(),3,0,0.04434445718370106,50
1,(),2,0,X3,(),3,1,0.07200645998722138,50
1,(),2,0,X3,(),3,2,0.05318959999191536,50
1,(),2,0,X3,(),3,3,0.05064906219219245,50
1,(),2,0,X3,(),3,4,0.06404533155257874,50
1,(),2,0,X3,(),4,0,0.05546760807900064,50
1,(),2,0,X3,(),4,1,0.06303885132722209,50
1,(),2,0,X3,(),4,2,0.05446740829869667,50
1,(),2,0,X3,(),4,3,0.05404441715659403,50
1,(),2,0,X3,(),4,4,0.05636920373165327,50
1,(),3,0,X4,(),0,0,0.05030125333899871,50
1,(),3,0,X4,(),0,1,0.06795658090556628,50
1,(),3,0,X4,(),0,2,0.058441344933480854,50
1,(),3,0,X4,(),0,3,0.05354668056434564,50
1,(),3,0,X4,(),0,4,0.0530012563377123,50
1,(),3,0,X4,(),1,0,0.0643679016765411,50
1,(),3,0,X4,(),1,1,0.06231935756538709,50
1,(),3,0,X4,(),1,2,0.05961090986564055,50
1,(),3,0,X4,(),1,3,0.04794275369925549,50
1,(),3,0,X4,(),1,4,0.06119394977321224,50
1,(),3,0,X4,(),2,0,0.06129541012242706,50
1,(),3,0,X4,(),2,1,0.06822316005645918,50
1,(),3,0,X4,(),2,2,0.05903640509008745,50
1,(),3,0,X4,(),2,3,0.043168160760635066,50
1,(),3,0,X4,(),2,4,0.06038773156317129,50
1,(),3,0,X4,(),3,0,0.043587712766949116,50
1,(),3,0,X4,(),3,1,0.07160559051075749,50
1,(),3,0,X4,(),3,2,0.05333351053119573,50
1,(),3,0,X4,(),3,3,0.049629095640396415,50
1,(),3,0,X4,(),3,4,0.061822527989587706,50
1,(),3,0,X4,(),4,0,0.05571463309105845,50
1,(),3,0,X4,(),4,1,0.060610319445500216,50
1,(),3,0,X4,(),4,2,0.05360438313047389,50
1,(),3,0,X4,(),4,3,0.052599008476764686,50
1,(),3,0,X4,(),4,4,0.05524117263072731,50
1,(),4,0,X5,(),0,0,0.00014592578013994384,50
1,(),4,0,X5,(),0,1,9.293026069556731e-06,50
1,(),4,0,X5,(),0,2,0.00029055272299438606,50
1,(),4,0,X5,(),0,3,1.83249433892696e-05,50
1,(),4,0,X5,(),0,4,-4.93307117536701e-05,50
1,(),4,0,X5,(),1,0,4.665392771052712e-05,50
1,(),4,0,X5,(),1,1,-0.00014200601685127046,50
1,(),4,0,X5,(),1,2,-0.0008026128498018203,50
1,(),4,0,X5,(),1,3,0.00025857804003015517,50
1,(),4,0,X5,(),1,4,-0.0012662037756938638,50
1,(),4,0,X5,(),2,0,7.025671942573197e-05,50
1,(),4,0,X5,(),2,1,-6.22346142372665e-05,50
1,(),4,0,X5,(),2,2,-2.010732795987291e-05,50
1,(),4,0,X5,(),2,3,-5.9664609809439995e-06,50
1,(),4,0,X5,(),2,4,0.000449424325714598,50
1,(),4,0,X5,(),3,0,6.59619960161617e-05,50
1,(),4,0,X5,(),3,1,-1.5807206141638108e-05,50
1,(),4,0,X5,(),3,2,7.016213192978515e-05,50
1,(),4,0,X5,(),3,3,0.00016345838229625542,50
1,(),4,0,X5,(),3,4,4.801004986088042e-05,50
1,(),4,0,X5,(),4,0,-9.352163383624656e-05,50
1,(),4,0,X5,(),4,1,7.688914409276215e-06,50
1,(),4,0,X5,(),4,2,-0.00010285878815974314,50
1,(),4,0,X5,(),4,3,8.558759450549847e-05,50
1,(),4,0,X5,(),4,4,-1.2896078914415021e-05,50
1,(),5,0,X6,(),0,0,-0.0012022286578426966,50
1,(),5,0,X6,(),0,1,-1.8611727772677167e-05,50
1,(),5,0,X6,(),0,2,1.8733013232852258e-06,50
1,(),5,0,X6,(),0,3,-0.0008177619065290465,50
1,(),5,0,X6,(),0,4,-4.605281239689063e-08,50
1,(),5,0,X6,(),1,0,-5.1825232058821946e-05,50
1,(),5,0,X6,(),1,1,0.00018828674800730472,50
1,(),5,0,X6,(),1,2,0.0006611352692490469,50
1,(),5,0,X6,(),1,3,4.774045990152409e-05,50
1,(),5,0,X6,(),1,4,0.00010407589049665766,50
1,(),5,0,X6,(),2,0,-0.00010852095198077283,50
1,(),5,0,X6,(),2,1,-0.0005113002874369554,50
1,(),5,0,X6,(),2,2,0.00017224355362199795,50
1,(),5,0,X6,(),2,3,-0.0001520159058975845,50
1,(),5,0,X6,(),2,4,-0.00013675057060691387,50
1,(),5,0,X6,(),3,0,-0.00041009057703750296,50
1,(),5,0,X6,(),3,1,-0.0003792522924304098,50
1,(),5,0,X6,(),3,2,-0.000180365654420922,50
1,(),5,0,X6,(),3,3,1.744735175013279e-05,50
1,(),5,0,X6,(),3,4,-0.0007066804781604707,50
1,(),5,0,X6,(),4,0,1.7673191535783062e-06,50
1,(),5,0,X6,(),4,1,0.0002429724865149474,50
1,(),5,0,X6,(),4,2,0.00016518543900989613,50
1,(),5,0,X6,(),4,3,0.0002956177825238493,50
1,(),5,0,X6,(),4,4,-0.00014531314206278623,50
1,(),6,0,X7,(),0,0,-0.0014443264390314736,50
1,(),6,0,X7,(),0,1,3.185767428420805e-05,50
1,(),6,0,X7,(),0,2,-0.00035703410448495454,50
1,(),6,0,X7,(),0,3,-0.0003425587972158417,50
1,(),6,0,X7,(),0,4,0.00022536115374360843,50
1,(),6,0,X7,(),1,0,0.0002645526702081402,50
1,(),6,0,X7,(),1,1,-0.00028611944367396003,50
1,(),6,0,X7,(),1,2,-0.00010580774800350579,50
1,(),6,0,X7,(),1,3,-5.5773894444777206e-05,50
1,(),6,0,X7,(),1,4,-0.0001454072088402647,50
1,(),6,0,X7,(),2,0,0.0004077104115361996,50
1,(),6,0,X7,(),2,1,4.739343421411579e-05,50
1,(),6,0,X7,(),2,2,2.120397563920573e-05,50
1,(),6,0,X7,(),2,3,-0.0015289725360292383,50
1,(),6,0,X7,(),2,4,0.00030085130094814616,50
1,(),6,0,X7,(),3,0,-3.704997370856944e-05,50
1,(),6,0,X7,(),3,1,0.0001700834585608435,50
1,(),6,0,X7,(),3,2,9.175694498431142e-06,50
1,(),6,0,X7,(),3,3,7.992968981773707e-05,50
1,(),6,0,X7,(),3,4,-6.0696977333685176e-05,50
1,(),6,0,X7,(),4,0,4.818159775854536e-05,50
1,(),6,0,X7,(),4,1,1.5428090598845756e-05,50
1,(),6,0,X7,(),4,2,-0.000303596598538014,50
1,(),6,0,X7,(),4,3,-0.0006144575139823694,50
1,(),6,0,X7,(),4,4,-0.0006550454170148323,50
1,(),7,0,X8,(),0,0,-2.3977048406065293e-05,50
1,(),7,0,X8,(),0,1,1.930651381404358e-05,50
1,(),7,0,X8,(),0,2,3.073098722394807e-05,50
1,(),7,0,X8,(),0,3,-1.271320890072758e-05,50
1,(),7,0,X8,(),0,4,3.004308341081341e-05,50
1,(),7,0,X8,(),1,0,-0.00017509756394845644,50
1,(),7,0,X8,(),1,1,0.00047565286287393205,50
1,(),7,0,X8,(),1,2,-0.00011774554930776837,50
1,(),7,0,X8,(),1,3,-0.0004783758244279457,50
1,(),7,0,X8,(),1,4,-0.00015559764416173127,50
1,(),7,0,X8,(),2,0,4.675530709408182e-05,50
1,(),7,0,X8,(),2,1,-2.5433580064682104e-05,50
1,(),7,0,X8,(),2,2,-0.001122936483454573,50
1,(),7,0,X8,(),2,3,-0.00019137503955257706,50
1,(),7,0,X8,(),2,4,0.0004959596204638927,50
1,(),7,0,X8,(),3,0,-0.000637040273350209,50
1,(),7,0,X8,(),3,1,-5.441434577369009e-07,50
1,(),7,0,X8,(),3,2,-6.999355328740631e-05,50
1,(),7,0,X8,(),3,3,-0.0001420673658752425,50
1,(),7,0,X8,(),3,4,2.285076012487064e-05,50
1,(),7,0,X8,(),4,0,-4.514495677876429e-05,50
1,(),7,0,X8,(),4,1,8.494635090272595e-05,50
1,(),7,0,X8,(),4,2,-0.00048359539122044826,50
1,(),7,0,X8,(),4,3,-0.0002937636943795008,50
1,(),7,0,X8,(),4,4,0.00020442990987346032,50
1,(),0,0,X1,(),0,0,0.029099636895421777,51
1,(),0,0,X1,(),0,1,0.03735780427956226,51
1,(),0,0,X1,(),0,2,0.039232916817077246,51
1,(),0,0,X1,(),0,3,0.03439931377026223,51
1,(),0,0,X1,(),0,4,0.051608309140366515,51
1,(),0,0,X1,(),1,0,0.039555051652933326,51
1,(),0,0,X1,(),1,1,0.043374506002066604,51
1,(),0,0,X1,(),1,2,0.03107341013176229,51
1,(),0,0,X1,(),1,3,0.03851458919150641,51
1,(),0,0,X1,(),1,4,0.0439305867895744,51
1,(),0,0,X1,(),2,0,0.034450495067997744,51
1,(),0,0,X1,(),2,1,0.026677586571757117,51
1,(),0,0,X1,(),2,2,0.03803247257889841,51
1,(),0,0,X1,(),2,3,0.04614395675572652,51
1,(),0,0,X1,(),2,4,0.03169459659540186,51
1,(),0,0,X1,(),3,0,0.04325606629926393,51
1,(),0,0,X1,(),3,1,0.036843530222189114,51
1,(),0,0,X1,(),3,2,0.03404210123914081,51
1,(),0,0,X1,(),3,3,0.04445520201904041,51
1,(),0,0,X1,(),3,4,0.038333010735501716,51
1,(),0,0,X1,(),4,0,0.03336382299279894,51
1,(),0,0,X1,(),4,1,0.05284158665718586,51
1,(),0,0,X1,(),4,2,0.03280574622961363,51
1,(),0,0,X1,(),4,3,0.029422562830930366,51
1,(),0,0,X1,(),4,4,0.0360130043730158,51
1,(),1,0,X2,(),0,0,0.035713821536285884,51
1,(),1,0,X2,(),0,1,0.03272731228439324,51
1,(),1,0,X2,(),0,2,0.038726628501145,51
1,(),1,0,X2,(),0,3,0.029932353805836087,51
1,(),1,0,X2,(),0,4,0.04227171276331798,51
1,(),1,0,X2,(),1,0,0.04097467615679801,51
1,(),1,0,X2,(),1,1,0.033132337088775,51
1,(),1,0,X2,(),1,2,0.023911935745048907,51
1,(),1,0,X2,(),1,3,0.03675576349226767,51
1,(),1,0,X2,(),1,4,0.044715868524505376,51
1,(),1,0,X2,(),2,0,0.030168517688738072,51
1,(),1,0,X2,(),2,1,0.03319930002571625,51
1,(),1,0,X2,(),2,2,0.040702194236213074,51
1,(),1,0,X2,(),2,3,0.04257147007296708,51
1,(),1,0,X2,(),2,4,0.025066918176102515,51
1,(),1,0,X2,(),3,0,0.036443482751826684,51
1,(),1,0,X2,(),3,1,0.030693010189546732,51
1,(),1,0,X2,(),3,2,0.031613421099030814,51
1,(),1,0,X2,(),3,3,0.04041815469004029,51
1,(),1,0,X2,(),3,4,0.041101670740887,51
1,(),1,0,X2,(),4,0,0.03152025089949717,51
1,(),1,0,X2,(),4,1,0.042821662754765955,51
1,(),1,0,X2,(),4,2,0.025530191660029067,51
1,(),1,0,X2,(),4,3,0.03315582976816234,51
1,(),1,0,X2,(),4,4,0.034466545990047615,51
1,(),2,0,X3,(),0,0,0.06102612050863515,51
1,(),2,0,X3,(),0,1,0.05406456999153991,51
1,(),2,0,X3,(),0,2,0.04670052580625078,51
1,(),2,0,X3,(),0,3,0.058768684990359976,51
1,(),2,0,X3,(),0,4,0.059157122440817445,51
1,(),2,0,X3,(),1,0,0.05551543730865921,51
1,(),2,0,X3,(),1,1,0.060216094553012245,51
1,(),2,0,X3,(),1,2,0.06394669114088569,51
1,(),2,0,X3,(),1,3,0.03903632637188115,51
1,(),2,0,X3,(),1,4,0.05578806701179251,51
1,(),2,0,X3,(),2,0,0.04762562110717411,51
1,(),2,0,X3,(),2,1,0.06300144291267157,51
1,(),2,0,X3,(),2,2,0.056626583223962024,51
1,(),2,0,X3,(),2,3,0.05045396277789088,51
1,(),2,0,X3,(),2,4,0.06401911326528353,51
1,(),2,0,X3,(),3,0,0.04880972698398173,51
1,(),2,0,X3,(),3,1,0.04787447330468908,51
1,(),2,0,X3,(),3,2,0.06542167470345078,51
1,(),2,0,X3,(),3,3,0.051579952229802606,51
1,(),2,0,X3,(),3,4,0.07066825951377131,51
1,(),2,0,X3,(),4,0,0.0546230894890265,51
1,(),2,0,X3,(),4,1,0.05009353690380752,51
1,(),2,0,X3,(),4,2,0.05942731557564768,51
1,(),2,0,X3,(),4,3,0.05400773878895626,51
1,(),2,0,X3,(),4,4,0.059791184503276806,51
1,(),3,0,X4,(),0,0,0.06055297300068152,51
1,(),3,0,X4,(),0,1,0.05409979657310837,51
1,(),3,0,X4,(),0,2,0.046986953307154355,51
1,(),3,0,X4,(),0,3,0.05660163902892601,51
1,(),3,0,X4,(),0,4,0.059123174112413746,51
1,(),3,0,X4,(),1,0,0.05357827550173183,51
1,(),3,0,X4,(),1,1,0.061115317553087245,51
1,(),3,0,X4,(),1,2,0.06349665294061735,51
1,(),3,0,X4,(),1,3,0.038806226550831824,51
1,(),3,0,X4,(),1,4,0.05431609163974194,51
1,(),3,0,X4,(),2,0,0.048569847066701255,51
1,(),3,0,X4,(),2,1,0.061377018572598474,51
1,(),3,0,X4,(),2,2,0.05708747488167998,51
1,(),3,0,X4,(),2,3,0.04939417952453995,51
1,(),3,0,X4,(),2,4,0.063281087736408,51
1,(),3,0,X4,(),3,0,0.04750764346035774,51
1,(),3,0,X4,(),3,1,0.04840235867426085,51
1,(),3,0,X4,(),3,2,0.06464364741522527,51
1,(),3,0,X4,(),3,3,0.05271835792574486,51
1,(),3,0,X4,(),3,4,0.06904422991209963,51
1,(),3,0,X4,(),4,0,0.05469331783559983,51
1,(),3,0,X4,(),4,1,0.0501706914859435,51
1,(),3,0,X4,(),4,2,0.05886070638679697,51
1,(),3,0,X4,(),4,3,0.05310098713266642,51
1,(),3,0,X4,(),4,4,0.059785625328831915,51
1,(),4,0,X5,(),0,0,-0.0007592641208664097,51
1,(),4,0,X5,(),0,1,-7.960214890140316e-05,51
1,(),4,0,X5,(),0,2,-0.0007821541656499731,51
1,(),4,0,X5,(),0,3,-0.00017448738454423074,51
1,(),4,0,X5,(),0,4,9.068715694798835e-05,51
1,(),4,0,X5,(),1,0,-1.0577781540510589e-05,51
1,(),4,0,X5,(),1,1,-8.982069715424146e-05,51
1,(),4,0,X5,(),1,2,-0.00024857815712275855,51
1,(),4,0,X5,(),1,3,0.0005198608686691197,51
1,(),4,0,X5,(),1,4,0.0006538478231900569,51
1,(),4,0,X5,(),2,0,0.00023752899647699888,51
1,(),4,0,X5,(),2,1,0.000672540922300735,51
1,(),4,0,X5,(),2,2,-0.001176443047802067,51
1,(),4,0,X5,(),2,3,8.52616297284392e-05,51
1,(),4,0,X5,(),2,4,8.531933956262838e-05,51
1,(),4,0,X5,(),3,0,0.0006317926890905823,51
1,(),4,0,X5,(),3,1,-0.0001921062096984505,51
1,(),4,0,X5,(),3,2,0.0005715201598133213,51
1,(),4,0,X5,(),3,3,-0.000147406172030351,51
1,(),4,0,X5,(),3,4,1.9970459736839974e-05,51
1,(),4,0,X5,(),4,0,7.552045948422403e-05,51
1,(),4,0,X5,(),4,1,8.798581240709868e-05,51
1,(),4,0,X5,(),4,2,3.3902549983366725e-05,51
