experiment,claim,seed_ix,seed,n,order,estimator,loss,target_feature,context_features,repeat,fold,delta,protocol,calibrated,context_feature
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),1,4,0.039711298756475055,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),2,0,0.0009750513468367306,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),2,1,0.014591889069886066,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),2,2,0.03340451746903428,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),2,3,5.333117029748813e-05,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),2,4,-0.00421665710942698,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),3,0,0.06933827629503564,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),3,1,0.002172140319549043,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),3,2,0.008064480634051518,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),3,3,0.01731019269660583,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),3,4,0.012009056575071009,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),4,0,-0.007176722368319899,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),4,1,0.0019383604708362867,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),4,2,-0.024678860506644806,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),4,3,0.018587701173856552,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X6,(),4,4,-5.9666948514891516e-05,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),0,0,0.003970958981019179,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),0,1,0.009597806833263611,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),0,2,-0.03356558583177138,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),0,3,0.0022138089575558517,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),0,4,-0.0032435957206100596,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),1,0,-0.009635430278546409,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),1,1,0.004608493270214287,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),1,2,0.024587657020397224,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),1,3,-0.0029588622378169394,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),1,4,-0.0035005864910711004,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),2,0,-0.007750023750098589,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),2,1,0.010913759891844621,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),2,2,0.0011682120457332523,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),2,3,0.0008908902745242697,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),2,4,-0.001539338018838432,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),3,0,-0.03174500521463797,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),3,1,0.00941248928419558,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),3,2,0.007833255970430053,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),3,3,-0.0037098179295954603,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),3,4,0.006761324744169461,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),4,0,-0.027904390160477188,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),4,1,-0.013163863715395352,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),4,2,-0.01818598843287611,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),4,3,0.010296515132212747,,,
mixed_dgp,mixed_noise_control,3,45,4096,1,rf,rmse,X7,(),4,4,0.0021910300772916003,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),0,0,0.04777007569637304,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),0,1,0.07023573900253466,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),0,2,0.030114078447239345,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),0,3,0.04239028215368035,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),0,4,0.0096911487069673,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),1,0,0.02255506718474576,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),1,1,0.03392640326209684,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),1,2,0.024884268662418996,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),1,3,0.04283362476492858,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),1,4,0.042823393738504745,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),2,0,0.007062472194215741,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),2,1,0.04553530678593887,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),2,2,0.0711958036044239,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),2,3,0.023417521152931497,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),2,4,0.047040048662264855,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),3,0,0.028839552865319806,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),3,1,0.042172948130136834,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),3,2,0.062254957763719365,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),3,3,0.06549286727880477,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),3,4,0.03383447086708202,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),4,0,0.03759351475896322,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),4,1,0.06195613920964438,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),4,2,0.05954949774531171,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),4,3,0.043429254284666485,,,
mixed_dgp,mixed_singleton_signal,4,46,4096,1,rf,rmse,X1,(),4,4,0.028133614036947918,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),0,0,0.055271318332968056,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),0,1,0.052690124247062986,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),0,2,0.06063637849290371,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),0,3,0.048493583349545455,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),0,4,0.057811276180763205,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),1,0,0.05641899241259951,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),1,1,0.03475145665665347,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),1,2,0.050519586120296944,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),1,3,0.04436026911871249,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),1,4,0.060163452853531085,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),2,0,0.051894602992814565,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),2,1,0.058760388854071754,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),2,2,0.052320824037151104,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),2,3,0.042674680060784675,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),2,4,0.07072232745376072,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),3,0,0.0473065692556377,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),3,1,0.0309304070720402,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),3,2,0.0863660965609836,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),3,3,0.05911900406021331,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),3,4,0.06815346055062776,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),4,0,0.07277778100106347,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),4,1,0.061513462907658134,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),4,2,0.04952315048364708,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),4,3,0.022185122446772287,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X4,(),4,4,0.06877401700126529,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),0,0,0.08602033017155464,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),0,1,0.06334902901832595,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),0,2,0.06732108320140295,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),0,3,0.030405591786591635,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),0,4,0.02729582521314955,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),1,0,0.044646474121385005,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),1,1,0.01963679133893481,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),1,2,0.05570143971279373,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),1,3,0.04499956937128191,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),1,4,0.04749383459894385,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),2,0,0.0366508061958849,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),2,1,0.057887377822611774,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),2,2,0.06634527102556531,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),2,3,0.05034319107359042,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),2,4,0.03387870407579918,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),3,0,0.027597775825399573,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),3,1,0.03236059796825419,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),3,2,0.055960302235054105,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),3,3,0.05011399044011566,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),3,4,0.056353631911115754,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),4,0,0.02793462508450195,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),4,1,0.07279605817554236,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),4,2,0.05984494398119922,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),4,3,0.025072399255921196,,,
mixed_dgp,mixed_redundant_proxy,4,46,4096,1,rf,rmse,X5,(),4,4,0.022338253765818994,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",0,0,0.08577104825892862,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",0,1,0.09523488066849178,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",0,2,0.09156987508068642,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",0,3,0.10095509370130706,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",0,4,0.08370717934702193,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",1,0,0.0938568141609768,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",1,1,0.09470674921675487,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",1,2,0.08700330433477671,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",1,3,0.09755586575259517,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",1,4,0.0945966526732096,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",2,0,0.08341540369406825,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",2,1,0.09541196145842529,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",2,2,0.09565428448828395,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",2,3,0.10955281802475259,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",2,4,0.07448549221317197,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",3,0,0.07409232369375313,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",3,1,0.0930683905497171,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",3,2,0.0879983900742472,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",3,3,0.08574502069726841,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",3,4,0.08819827396413665,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",4,0,0.08258790926657117,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",4,1,0.08520480743763642,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",4,2,0.06629614567601827,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",4,3,0.08984022872602837,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X2,"('X3',)",4,4,0.09138930096849024,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",0,0,0.08821317357604097,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",0,1,0.09628924303401648,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",0,2,0.09224179462333193,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",0,3,0.08414174213836945,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",0,4,0.07720620781689108,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",1,0,0.07873261730596043,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",1,1,0.08673763611528312,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",1,2,0.09465503212560594,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",1,3,0.09041286698092249,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",1,4,0.07873283346418952,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",2,0,0.07427788985213779,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",2,1,0.10343012212670089,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",2,2,0.08284453029496586,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",2,3,0.13213557885452354,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",2,4,0.074693936778919,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",3,0,0.09514489837092754,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",3,1,0.0849626458551298,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",3,2,0.11682668200385782,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",3,3,0.08619122600167844,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",3,4,0.0676893539578961,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",4,0,0.07309647491741533,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",4,1,0.0958871365092358,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",4,2,0.05273458136346154,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",4,3,0.08841632064773286,,,
mixed_dgp,mixed_pair_complement,4,46,4096,2,rf,rmse,X3,"('X2',)",4,4,0.1009149076041077,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),0,0,0.0072010396071073846,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),0,1,-0.0036774161655049875,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),0,2,-0.008563164048400407,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),0,3,0.010699840033360108,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),0,4,0.011791443243348243,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),1,0,0.0008430569771467056,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),1,1,0.005863125573837058,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),1,2,-0.017267514132728756,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),1,3,-0.011506106726597576,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),1,4,0.0015270493720163092,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),2,0,0.010490307956961487,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),2,1,0.008707625324461454,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),2,2,-0.004514737895004561,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),2,3,-0.0023528821971456892,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),2,4,-0.003894069917725229,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),3,0,0.008578293061262565,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),3,1,-0.011123973975882717,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),3,2,-0.009491742226649502,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),3,3,-0.0035420300696167306,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),3,4,0.0009009014216629918,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),4,0,-0.01323795913998782,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),4,1,-0.01946291229476449,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),4,2,0.013184620664183577,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),4,3,0.005772492052894651,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X6,(),4,4,0.009320231097265985,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),0,0,-0.012015743863739492,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),0,1,0.009820995454867587,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),0,2,-0.010523887226358108,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),0,3,-0.0008607258848282173,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),0,4,0.0024992253565904177,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),1,0,-0.027260972464357214,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),1,1,0.0006751015112625991,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),1,2,-0.0049465943490328845,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),1,3,-0.006921913108434596,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),1,4,-0.0008395529913903799,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),2,0,0.009391353896927135,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),2,1,0.008789467010877572,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),2,2,-0.007517960666866608,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),2,3,-0.01652916477453148,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),2,4,-0.005333651405171058,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),3,0,0.0008911928739829822,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),3,1,-0.007544780062961998,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),3,2,0.00997464972934603,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),3,3,-0.008716969373303352,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),3,4,-0.017215094630251393,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),4,0,-0.011514717065952529,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),4,1,0.0039272545586584995,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),4,2,-0.0038454165347413527,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),4,3,-0.00458633936192876,,,
mixed_dgp,mixed_noise_control,4,46,4096,1,rf,rmse,X7,(),4,4,-0.032090955208853855,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),0,0,0.05992009521771258,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),0,1,0.05687711869990775,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),0,2,0.0748022733583763,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),0,3,0.05544522881509739,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),0,4,0.08054710981886315,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),1,0,0.03164959051854799,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),1,1,0.06672134336320323,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),1,2,0.06659520987497658,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),1,3,0.07136967126022453,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),1,4,0.02236625456618413,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),2,0,0.04357582187086184,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),2,1,0.0891112940671751,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),2,2,0.0694220933289561,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),2,3,0.0694696846220969,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),2,4,0.0441620385368765,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),3,0,0.07053241310822789,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),3,1,0.07391078090869985,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),3,2,0.048914726622536264,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),3,3,0.056709608876337914,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),3,4,0.05868506930058659,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),4,0,0.04647247644733232,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),4,1,0.07183255869752925,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),4,2,0.055360961918741736,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),4,3,0.05904647614402403,,,
mixed_dgp,mixed_singleton_signal,5,47,4096,1,rf,rmse,X1,(),4,4,0.05930287308214932,,,
mixed_dgp,mixed_redundant_proxy,5,47,4096,1,rf,rmse,X4,(),0,0,0.06349378174154441,,,
mixed_dgp,mixed_redundant_proxy,5,47,4096,1,rf,rmse,X4,(),0,1,0.06857904838042672,,,
mixed_dgp,mixed_redundant_proxy,5,47,4096,1,rf,rmse,X4,(),0,2,0.08216983755209284,,,
mixed_dgp,mixed_redundant_proxy,5,47,4096,1,rf,rmse,X4,(),0,3,0.06862226283248785,,,
mixed_dgp,mixed_redundant_proxy,5,47,4096,1,rf,rmse,X4,(),0,4,0.035846835518879794,,,
