order,target_feature,context_features,source_file,mean_delta,std_fold_delta,se_unit_mean,ci95_boot_low,ci95_boot_high,n_units,n_repeats,n_seeds,n_folds_total,interval_unit
3,X1,"('X5', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.00177229280449014,0.006675215146848237,0.001593726177289663,-0.004383173920632376,0.0013452185370218521,5,5,0,25,repeat_mean
3,X1,"('X6', 'X10')",exp6_mixed_dgp_ns_raw.csv,0.04435089207053407,0.009515559061208075,0.001372511302024687,0.041595246714708115,0.046488525182011194,5,5,0,25,repeat_mean
3,X1,"('X6', 'X11')",exp6_mixed_dgp_ns_raw.csv,0.040434898040226354,0.008817033048205082,0.0017767491007941046,0.03733994013954374,0.04353038454198612,5,5,0,25,repeat_mean
3,X1,"('X6', 'X12')",exp6_mixed_dgp_ns_raw.csv,0.040122661042774475,0.009127991382239827,0.0014577106059972028,0.03779175008155687,0.04280489714891058,5,5,0,25,repeat_mean
3,X1,"('X6', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.04174265745732514,0.008203908165527503,0.002390080952676981,0.038228935629539974,0.04630057452529223,5,5,0,25,repeat_mean
3,X1,"('X6', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.043022329230353,0.008615259470447962,0.0015780579682215514,0.040433455628315185,0.046001584941607346,5,5,0,25,repeat_mean
3,X1,"('X6', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.03852664892849035,0.009930606522090895,0.0012661721919905824,0.0361523557508841,0.04049034481676882,5,5,0,25,repeat_mean
3,X1,"('X6', 'X7')",exp6_mixed_dgp_ns_raw.csv,0.03767650181407785,0.00660949583201513,0.0010579748222114332,0.035840551858285705,0.03938475824882663,5,5,0,25,repeat_mean
3,X1,"('X6', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.041888824389460816,0.009279913477040366,0.0014119071960032206,0.03902989120362653,0.04418439498648975,5,5,0,25,repeat_mean
3,X1,"('X6', 'X9')",exp6_mixed_dgp_ns_raw.csv,0.04328954317037275,0.007550738326695607,0.001819224980047492,0.040251095793213384,0.046188658121470105,5,5,0,25,repeat_mean
3,X1,"('X7', 'X10')",exp6_mixed_dgp_ns_raw.csv,0.03895605131791273,0.007319750517799273,0.0010405948023431047,0.03720286880593267,0.04070923382989278,5,5,0,25,repeat_mean
3,X1,"('X7', 'X11')",exp6_mixed_dgp_ns_raw.csv,0.0358806569015518,0.0074793542956312666,0.0004928607151574845,0.035043688903641734,0.03681370169438228,5,5,0,25,repeat_mean
3,X1,"('X7', 'X12')",exp6_mixed_dgp_ns_raw.csv,0.0385307922178244,0.008989843027069682,0.0017732460626575836,0.035422085269522695,0.041519891710628344,5,5,0,25,repeat_mean
3,X1,"('X7', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.03990427622505986,0.00826810590123183,0.002042808243020568,0.03646252486020475,0.043269676115767326,5,5,0,25,repeat_mean
3,X1,"('X7', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.03801225105128065,0.007349999898154689,0.0013387479008084178,0.035682551724182,0.040342574992387366,5,5,0,25,repeat_mean
3,X1,"('X7', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.03850702282947821,0.008568224804656842,0.0014880867762081217,0.03546153045978449,0.04061872882065425,5,5,0,25,repeat_mean
3,X1,"('X7', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.0378016858294347,0.009602352592695214,0.0010350390570723475,0.03580626017011305,0.03951113689733436,5,5,0,25,repeat_mean
3,X1,"('X7', 'X9')",exp6_mixed_dgp_ns_raw.csv,0.0403255111027486,0.007316908887388824,0.0011394521125404028,0.038309925249494114,0.042341096956003084,5,5,0,25,repeat_mean
3,X1,"('X8', 'X10')",exp6_mixed_dgp_ns_raw.csv,0.040740911647207285,0.007960213069877693,0.0012415999095768467,0.03868086429633365,0.04281932521252899,5,5,0,25,repeat_mean
3,X1,"('X8', 'X11')",exp6_mixed_dgp_ns_raw.csv,0.04225979722189523,0.007911673024283226,0.001437372856323946,0.04021727022392601,0.045036062215579487,5,5,0,25,repeat_mean
3,X1,"('X8', 'X12')",exp6_mixed_dgp_ns_raw.csv,0.04050045242274111,0.007370515075637755,0.000760239904797917,0.03916121359495085,0.04183969125053136,5,5,0,25,repeat_mean
3,X1,"('X8', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.042062288953359186,0.009440641752202317,0.0026856257779661876,0.03771205505442449,0.04680319038513724,5,5,0,25,repeat_mean
3,X1,"('X8', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.03692211607881118,0.009119919805204942,0.0026123815612081086,0.03270363625602559,0.041526946753145264,5,5,0,25,repeat_mean
3,X1,"('X8', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.039834850377374977,0.009648711583262987,0.002227476204390469,0.03615481664934317,0.04371143134386528,5,5,0,25,repeat_mean
3,X1,"('X8', 'X9')",exp6_mixed_dgp_ns_raw.csv,0.042329453529711944,0.008730154923221359,0.0017216158628380724,0.03908569551683061,0.04521709186074487,5,5,0,25,repeat_mean
3,X1,"('X9', 'X10')",exp6_mixed_dgp_ns_raw.csv,0.041435311356484344,0.007693310358699138,0.002678806774399975,0.036750554958390295,0.046050894532926226,5,5,0,25,repeat_mean
3,X1,"('X9', 'X11')",exp6_mixed_dgp_ns_raw.csv,0.04252989159006787,0.007926658599701887,0.0013693961191576119,0.04009633923832829,0.045247613713441805,5,5,0,25,repeat_mean
3,X1,"('X9', 'X12')",exp6_mixed_dgp_ns_raw.csv,0.0454238175580787,0.008432740756858329,0.0013701513951963962,0.04316420494418502,0.04770209355413125,5,5,0,25,repeat_mean
3,X1,"('X9', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.04197785222849801,0.007963306873282491,0.002610406030899556,0.03734613052875716,0.04660752415093155,5,5,0,25,repeat_mean
3,X1,"('X9', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.04285213399513852,0.008408560503563239,0.001544724312970611,0.03980718413096139,0.04530642467331256,5,5,0,25,repeat_mean
3,X1,"('X9', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.0442544638213123,0.007993812466403443,0.0017047877724549075,0.041350054934444644,0.047263300130956795,5,5,0,25,repeat_mean
3,X10,"('X1', 'X11')",exp6_mixed_dgp_ns_raw.csv,0.00265276918635962,0.005220900400444792,0.00065831823486743,0.0014345146376503561,0.0037526220061795484,5,5,0,25,repeat_mean
3,X10,"('X1', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.001913402267327956,0.005768928382196565,0.0005260115582078324,-0.002690314895923516,-0.0008203218476074603,5,5,0,25,repeat_mean
3,X10,"('X1', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.002210679509885716,0.006557621245260481,0.0011130873421439668,0.00035278132006699204,0.003966499904377849,5,5,0,25,repeat_mean
3,X10,"('X1', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.00010675573239444804,0.0035749426364977688,0.0008897439274043391,-0.0014325289673866798,0.0016460404321755758,5,5,0,25,repeat_mean
3,X10,"('X1', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.00048565483207481803,0.0062034569771017975,0.0010344063368107935,-0.001559128123220932,0.0021859913178523985,5,5,0,25,repeat_mean
3,X10,"('X1', 'X2')",exp6_mixed_dgp_ns_raw.csv,-1.77051483010518e-05,0.006534574134084064,0.0015127506872094135,-0.0030130537916234165,0.0019375972050949559,5,5,0,25,repeat_mean
3,X10,"('X1', 'X3')",exp6_mixed_dgp_ns_raw.csv,0.00022234175292541598,0.006352148671791246,0.0013483078567002643,-0.0017061364816923763,0.0028390462442557324,5,5,0,25,repeat_mean
3,X10,"('X1', 'X4')",exp6_mixed_dgp_ns_raw.csv,0.001995596085331776,0.005967827783589224,0.0010608038315034908,0.00033699135877631614,0.003927582130316068,5,5,0,25,repeat_mean
3,X10,"('X1', 'X5')",exp6_mixed_dgp_ns_raw.csv,0.000586007078627084,0.006555347365966508,0.0013171924837265853,-0.0015404931409306881,0.0029308944400773442,5,5,0,25,repeat_mean
3,X10,"('X1', 'X6')",exp6_mixed_dgp_ns_raw.csv,-0.000633673871403008,0.005343852174154593,0.0009339791753896843,-0.002353097521754944,0.0007820149615699881,5,5,0,25,repeat_mean
3,X10,"('X1', 'X7')",exp6_mixed_dgp_ns_raw.csv,0.0017504970287639955,0.0052680113972686906,0.0009151637393653691,0.00013815421002179534,0.0033628398475061953,5,5,0,25,repeat_mean
3,X10,"('X1', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.001945093518785524,0.006735022751076362,0.0008347645777838389,0.00045360797386434417,0.0033458290104979083,5,5,0,25,repeat_mean
3,X10,"('X1', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.0010418959104858399,0.006293516792274921,0.0019254644546652642,-0.0044534473070475325,0.0023696554860758515,5,5,0,25,repeat_mean
3,X10,"('X11', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.0022950774048890155,0.006625394932762234,0.002053954189805671,-0.0064243417705771464,0.0003275565428807846,5,5,0,25,repeat_mean
3,X10,"('X11', 'X13')",exp6_mixed_dgp_ns_raw.csv,-0.0015013912947037284,0.0065473873471405385,0.0019184223729100478,-0.004565251126639472,0.0021749557031470164,5,5,0,25,repeat_mean
3,X10,"('X11', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.00482211853960718,0.006715409865474764,0.0007859015014603477,-0.006178100801105154,-0.0034912773097848957,5,5,0,25,repeat_mean
3,X10,"('X11', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.0013255438632329478,0.005380667455205085,0.0013829655543762774,-0.003784271621885736,0.0013292608117345041,5,5,0,25,repeat_mean
3,X10,"('X12', 'X13')",exp6_mixed_dgp_ns_raw.csv,-0.003355503604907896,0.006128714222166103,0.0005617691831498929,-0.004409343457491104,-0.0025035490765032723,5,5,0,25,repeat_mean
3,X10,"('X12', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.0025915848940668866,0.00543543103639318,0.0012766024711940464,-0.004633355664318777,-0.0005734924178093664,5,5,0,25,repeat_mean
3,X10,"('X12', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.004423321044736372,0.007966338526102113,0.0007870026988693065,-0.0058131132408433765,-0.0029374448165363242,5,5,0,25,repeat_mean
3,X10,"('X13', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.001986481962670364,0.007019213493812542,0.0009160017556771758,-0.003536290053132824,-0.00037714102350472,5,5,0,25,repeat_mean
3,X10,"('X13', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.00404999323548834,0.007061043208619769,0.0013462255829830082,-0.006107840545169324,-0.0016164245983777443,5,5,0,25,repeat_mean
3,X10,"('X14', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.001229606606709504,0.006827801245259356,0.001140030668754021,-0.0028781188805022803,0.0010481809424934849,5,5,0,25,repeat_mean
3,X10,"('X2', 'X11')",exp6_mixed_dgp_ns_raw.csv,-0.0025928781324754003,0.006888843516383146,0.0015865242764435909,-0.004553874496286593,0.0005876685182424358,5,5,0,25,repeat_mean
3,X10,"('X2', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.003449252902978564,0.006144217250705335,0.0005561378185322466,-0.004337050999544984,-0.002527370379340892,5,5,0,25,repeat_mean
3,X10,"('X2', 'X13')",exp6_mixed_dgp_ns_raw.csv,-0.0004682051616593296,0.007262460910291419,0.0015767814487318479,-0.0031743015769209555,0.0022378912536022964,5,5,0,25,repeat_mean
3,X10,"('X2', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.0030131496799305803,0.005302704617085653,0.000986806324838799,-0.004612464248079996,-0.0010917724261193039,5,5,0,25,repeat_mean
3,X10,"('X2', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.0029692073478379084,0.006477461614645191,0.000745447882879225,-0.0042257465835480595,-0.001712668112127756,5,5,0,25,repeat_mean
3,X10,"('X2', 'X3')",exp6_mixed_dgp_ns_raw.csv,-0.002467575907442348,0.006108113026778876,0.0011059703707402006,-0.00434932264217234,-0.00050394692138338,5,5,0,25,repeat_mean
3,X10,"('X2', 'X4')",exp6_mixed_dgp_ns_raw.csv,0.000740672176251508,0.0061473353927244305,0.0013341046119391355,-0.0016689021537168558,0.003242372873171356,5,5,0,25,repeat_mean
3,X10,"('X2', 'X5')",exp6_mixed_dgp_ns_raw.csv,0.0009153709490058561,0.007403391688519784,0.0011019402246251373,-0.0011702392284749041,0.0028778379987815,5,5,0,25,repeat_mean
3,X10,"('X2', 'X6')",exp6_mixed_dgp_ns_raw.csv,0.000437784816118654,0.006208021195644481,0.0007421841509218066,-0.0007208949772837001,0.001854083409851878,5,5,0,25,repeat_mean
3,X10,"('X2', 'X7')",exp6_mixed_dgp_ns_raw.csv,0.0008425832896662239,0.008216397240430398,0.001890434152781445,-0.002442317352764384,0.003948607154132833,5,5,0,25,repeat_mean
3,X10,"('X2', 'X8')",exp6_mixed_dgp_ns_raw.csv,-7.190544846029606e-05,0.00561532435082965,0.00117403904007664,-0.0021634613895694897,0.0018415518613342963,5,5,0,25,repeat_mean
3,X10,"('X2', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.003217548830108104,0.006802537166015273,0.0019902674180017435,-0.006598938841053528,0.00026918589430704803,5,5,0,25,repeat_mean
3,X10,"('X3', 'X11')",exp6_mixed_dgp_ns_raw.csv,-0.002847926085664908,0.004798451498408557,0.0012048065602506916,-0.0047922005567533725,-0.000495471576650372,5,5,0,25,repeat_mean
3,X10,"('X3', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.004709269892733592,0.006401487386248091,0.0013819991983755233,-0.00731144222084244,-0.0024101543117913517,5,5,0,25,repeat_mean
3,X10,"('X3', 'X13')",exp6_mixed_dgp_ns_raw.csv,-0.0028715464602540913,0.005471466707228126,0.0018951973279700035,-0.006492983362031528,2.6688868983273298e-05,5,5,0,25,repeat_mean
3,X10,"('X3', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.00240807101765042,0.007103388669641292,0.00045713117462301505,-0.0031675408128445754,-0.0016239970196071161,5,5,0,25,repeat_mean
3,X10,"('X3', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.004164687817568728,0.005482120598646542,0.000829315293267725,-0.005543694510014308,-0.00273758675190044,5,5,0,25,repeat_mean
3,X10,"('X3', 'X4')",exp6_mixed_dgp_ns_raw.csv,0.0019395291876335883,0.006363231167237199,0.0013175932789442108,-6.39829529571079e-05,0.004413036977600986,5,5,0,25,repeat_mean
3,X10,"('X3', 'X5')",exp6_mixed_dgp_ns_raw.csv,0.001358564710572216,0.00575805146241421,0.001562707696286066,-0.0014629157590551759,0.004286040281693227,5,5,0,25,repeat_mean
3,X10,"('X3', 'X6')",exp6_mixed_dgp_ns_raw.csv,-0.0008948330029933677,0.007979300089438163,0.0009247922031221579,-0.0025213426764358594,0.0006880967992716963,5,5,0,25,repeat_mean
3,X10,"('X3', 'X7')",exp6_mixed_dgp_ns_raw.csv,-0.0007450553679605926,0.005239623742612987,0.0011807825279550284,-0.0027718706641892037,0.0012250450791833024,5,5,0,25,repeat_mean
3,X10,"('X3', 'X8')",exp6_mixed_dgp_ns_raw.csv,-0.000515021897220196,0.0063104063705108245,0.0008950359525734047,-0.001979266112595716,0.000978828648358384,5,5,0,25,repeat_mean
3,X10,"('X3', 'X9')",exp6_mixed_dgp_ns_raw.csv,0.0018562084359703974,0.00517793647613674,0.000742826742402288,0.0005168319250122681,0.0031009079469141556,5,5,0,25,repeat_mean
3,X10,"('X4', 'X11')",exp6_mixed_dgp_ns_raw.csv,0.00398666596697074,0.006838566832230337,0.0011740956402407487,0.0020139392808075684,0.00607216003184272,5,5,0,25,repeat_mean
3,X10,"('X4', 'X12')",exp6_mixed_dgp_ns_raw.csv,0.0012976992530958674,0.006943226858911763,0.0009854184471002714,-0.0005877970192054805,0.0028633492183979875,5,5,0,25,repeat_mean
3,X10,"('X4', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.0035685165588013918,0.00619643602523389,0.0010197931319409434,0.00182198936553928,0.005317870711902128,5,5,0,25,repeat_mean
3,X10,"('X4', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.00012923857580215625,0.007861563490859392,0.0013266248090653202,-0.0027923682195339808,0.001814240272485148,5,5,0,25,repeat_mean
3,X10,"('X4', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.0018683307259825881,0.005693327760061619,0.0013725519541608528,-0.000576170463876908,0.00421134361286018,5,5,0,25,repeat_mean
3,X10,"('X4', 'X5')",exp6_mixed_dgp_ns_raw.csv,0.003697626049936574,0.006240967358431686,0.0007013415665246933,0.002741763257596981,0.005162894372402411,5,5,0,25,repeat_mean
3,X10,"('X4', 'X6')",exp6_mixed_dgp_ns_raw.csv,0.002119032256615068,0.005122525999323947,0.0006811561460012995,0.000751589511716532,0.003217301350577436,5,5,0,25,repeat_mean
3,X10,"('X4', 'X7')",exp6_mixed_dgp_ns_raw.csv,0.0031499631592855322,0.0063036289118158515,0.0015566377587202254,0.000557875638781488,0.005873016948081499,5,5,0,25,repeat_mean
3,X10,"('X4', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.003595044728498782,0.0071757546018573655,0.0017637697621581004,0.0005458686545892803,0.006644220802408282,5,5,0,25,repeat_mean
3,X10,"('X4', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.0005772316520505853,0.006025009976857134,0.0015195306565416347,-0.003032292926360731,0.001975022924015864,5,5,0,25,repeat_mean
3,X10,"('X5', 'X11')",exp6_mixed_dgp_ns_raw.csv,0.0015143858608297122,0.005804516427643614,0.0009450098525943435,-0.00012581807062706003,0.0030578993301528805,5,5,0,25,repeat_mean
3,X10,"('X5', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.0033488009646232605,0.006450678902695597,0.0006661793332222768,-0.00436942478901294,-0.0020289556343366516,5,5,0,25,repeat_mean
3,X10,"('X5', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.00202307992294606,0.00780403960091174,0.0012150589022274253,-1.4649092922952058e-05,0.004281996554224732,5,5,0,25,repeat_mean
3,X10,"('X5', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.0001287974451644521,0.006528467569582192,0.0010837945540859949,-0.0019747449081303596,0.001847277061053916,5,5,0,25,repeat_mean
3,X10,"('X5', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.00111947879645152,0.008188250966132482,0.002079032073158812,-0.00281570192038774,0.00451903110929402,5,5,0,25,repeat_mean
3,X10,"('X5', 'X6')",exp6_mixed_dgp_ns_raw.csv,-0.0032870441885005917,0.0049516569031733395,0.0009579649453880464,-0.005065814997916912,-0.001697612616975248,5,5,0,25,repeat_mean
3,X10,"('X5', 'X7')",exp6_mixed_dgp_ns_raw.csv,0.0020184442839068038,0.006147374705517355,0.001032696989507244,0.000335830475200768,0.00398080365911758,5,5,0,25,repeat_mean
3,X10,"('X5', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.00099877329530042,0.0069223047574060665,0.0009646669872869227,-0.00065600705900492,0.0026535536496057597,5,5,0,25,repeat_mean
3,X10,"('X5', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.00326618437082898,0.007241061252165896,0.0014886500484758496,-0.006046854289442989,-0.0004532046149218037,5,5,0,25,repeat_mean
3,X10,"('X6', 'X11')",exp6_mixed_dgp_ns_raw.csv,-0.0038094437764084367,0.00764548263271303,0.0005119145545900995,-0.004647258012892507,-0.0029466617680964915,5,5,0,25,repeat_mean
3,X10,"('X6', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.001467488934963008,0.006529575992139499,0.0020029540213717593,-0.005080643373550319,0.00171253975826954,5,5,0,25,repeat_mean
3,X10,"('X6', 'X13')",exp6_mixed_dgp_ns_raw.csv,-0.00234231534901994,0.0072411715713788976,0.0012814124551185932,-0.00468440038632658,-0.0003386336390473841,5,5,0,25,repeat_mean
3,X10,"('X6', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.001268967405840476,0.006168823292055309,0.0010448579287695027,-0.0028769704095127843,0.000737780604849252,5,5,0,25,repeat_mean
3,X10,"('X6', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.0014179537269188918,0.005088703704905505,0.0009061221751553936,-0.003138187337531928,-3.333133459832403e-05,5,5,0,25,repeat_mean
3,X10,"('X6', 'X7')",exp6_mixed_dgp_ns_raw.csv,-0.00176991303806008,0.005649939910719231,0.0009706965177204609,-0.003411963117961292,-0.00012786295815886794,5,5,0,25,repeat_mean
3,X10,"('X6', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.001777409604361292,0.005167727661996837,0.0005187670064981013,0.0007294701631442599,0.002572018079710252,5,5,0,25,repeat_mean
3,X10,"('X6', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.004344014314011484,0.0067593410395268535,0.0016727841233019174,-0.006470533262334706,-0.0010376767515256247,5,5,0,25,repeat_mean
3,X10,"('X7', 'X11')",exp6_mixed_dgp_ns_raw.csv,-0.00039303174727786,0.0048829901068779625,0.0005590054422533701,-0.001404047546522976,0.000627801308872156,5,5,0,25,repeat_mean
3,X10,"('X7', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.0018854899128718842,0.005697217671295369,0.0009819425896389242,-0.0037190482980638366,-0.00030247929040436,5,5,0,25,repeat_mean
3,X10,"('X7', 'X13')",exp6_mixed_dgp_ns_raw.csv,-0.000590747395219888,0.0054613698228127006,0.0006356356183407795,-0.001695820521962804,0.000514325731523028,5,5,0,25,repeat_mean
3,X10,"('X7', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.00018196166367746006,0.007188803988861612,0.0011414487307637262,-0.0017485088802632637,0.002112432207618184,5,5,0,25,repeat_mean
3,X10,"('X7', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.0002536298120244041,0.004227696690607019,0.0009814879279303234,-0.001449847256285212,0.00195710688033402,5,5,0,25,repeat_mean
3,X10,"('X7', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.0016161744006253239,0.006248236122408288,0.0011274584185851106,-0.0002751599341219081,0.0035307740804806837,5,5,0,25,repeat_mean
3,X10,"('X7', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.0002968360191526721,0.004561498895241978,0.0013973409019541923,-0.00280503404036302,0.002037378079252172,5,5,0,25,repeat_mean
3,X10,"('X8', 'X11')",exp6_mixed_dgp_ns_raw.csv,-0.004657150143749627,0.005943032360559276,0.00073662735200617,-0.005949767140995512,-0.0034999601995947677,5,5,0,25,repeat_mean
3,X10,"('X8', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.00167883518012108,0.006911006437700831,0.0011813228294533695,-0.0036423030767576995,0.000293058210838084,5,5,0,25,repeat_mean
3,X10,"('X8', 'X13')",exp6_mixed_dgp_ns_raw.csv,-0.0008772782877049881,0.006476355261376781,0.0010075739324788401,-0.0026250719914065962,0.00087051541599662,5,5,0,25,repeat_mean
3,X10,"('X8', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.0011379797695018482,0.006479586902892664,0.0008988974586189845,-0.0025228137360830795,0.000523542577914108,5,5,0,25,repeat_mean
3,X10,"('X8', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.0007182175419270921,0.00648995777915902,0.0010738074050287364,-0.0024242162194699434,0.001189921910079664,5,5,0,25,repeat_mean
3,X10,"('X8', 'X9')",exp6_mixed_dgp_ns_raw.csv,-0.002815485917850447,0.0069398057304512544,0.0018101637289296973,-0.005843094589048863,0.000575521362388788,5,5,0,25,repeat_mean
3,X10,"('X9', 'X11')",exp6_mixed_dgp_ns_raw.csv,-0.0012901504405596442,0.005361887511228941,0.0017817344917588928,-0.0047259027378023675,0.001570203274004444,5,5,0,25,repeat_mean
3,X10,"('X9', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.0032898525525274776,0.007376619724102995,0.0017255717338305022,-0.0062267554261520195,-0.0002720574971156541,5,5,0,25,repeat_mean
3,X10,"('X9', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.0025947427460931995,0.007133799706664312,0.0008586194567172246,0.0009037842381546271,0.0036530040727507838,5,5,0,25,repeat_mean
3,X10,"('X9', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.0029650832817655157,0.007377331609793541,0.0011560683763454976,-0.0051628166710293594,-0.0012715517473151678,5,5,0,25,repeat_mean
3,X10,"('X9', 'X15')",exp6_mixed_dgp_ns_raw.csv,-0.0021530458271476656,0.005430480128169144,0.0008259687719672405,-0.003646249358328499,-0.0005437614990700121,5,5,0,25,repeat_mean
3,X11,"('X1', 'X10')",exp6_mixed_dgp_ns_raw.csv,0.0011637739477777817,0.005061875615853406,0.0011180201177826172,-0.0007663157395718381,0.0030927349554173296,5,5,0,25,repeat_mean
3,X11,"('X1', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.0017490163451545323,0.005946352626256945,0.0016585778762153985,-0.004685772192180608,0.0011340488891293306,5,5,0,25,repeat_mean
3,X11,"('X1', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.001107188417343728,0.006434582334889793,0.0011837761780088718,-0.0009320379126605639,0.0030888457146659846,5,5,0,25,repeat_mean
3,X11,"('X1', 'X14')",exp6_mixed_dgp_ns_raw.csv,0.0008355696969167893,0.004931869178494322,0.000816825281073535,-0.0007511722503299106,0.001955787703420543,5,5,0,25,repeat_mean
3,X11,"('X1', 'X15')",exp6_mixed_dgp_ns_raw.csv,0.00076053550027188,0.005822037703827262,0.0010402008398935874,-0.0010366081087314761,0.002557679109275236,5,5,0,25,repeat_mean
3,X11,"('X1', 'X2')",exp6_mixed_dgp_ns_raw.csv,-0.002196380976587855,0.004713315069481336,0.0007279599515065941,-0.0034200738867368324,-0.0009726880664388775,5,5,0,25,repeat_mean
3,X11,"('X1', 'X3')",exp6_mixed_dgp_ns_raw.csv,0.002688568915807632,0.006662602070486517,0.0013754209189813693,0.00031220373847196,0.005063332187049703,5,5,0,25,repeat_mean
3,X11,"('X1', 'X4')",exp6_mixed_dgp_ns_raw.csv,-0.0016947143780654639,0.005088186197798083,0.0010455526749635028,-0.00351035775944172,7.976043279459198e-05,5,5,0,25,repeat_mean
3,X11,"('X1', 'X5')",exp6_mixed_dgp_ns_raw.csv,0.00029160564352216005,0.007267801819642847,0.0009607187628384457,-0.001253926026765052,0.002099742500052572,5,5,0,25,repeat_mean
3,X11,"('X1', 'X6')",exp6_mixed_dgp_ns_raw.csv,0.0002703964756923679,0.005222399788008792,0.0020085862850029047,-0.003258642937500324,0.0037994358888850596,5,5,0,25,repeat_mean
3,X11,"('X1', 'X7')",exp6_mixed_dgp_ns_raw.csv,-0.0028693641169376003,0.004457503811289588,0.0013021022892891628,-0.0048818421713319,-0.00046417341540203196,5,5,0,25,repeat_mean
3,X11,"('X1', 'X8')",exp6_mixed_dgp_ns_raw.csv,0.000843780301123904,0.005534887052546663,0.0008935598232826679,-0.0006395773308862,0.0023837725306812144,5,5,0,25,repeat_mean
3,X11,"('X1', 'X9')",exp6_mixed_dgp_ns_raw.csv,0.0005405664456970441,0.00640911783940656,0.001411071739228678,-0.0019380309801844881,0.002833563958644612,5,5,0,25,repeat_mean
3,X11,"('X10', 'X12')",exp6_mixed_dgp_ns_raw.csv,-0.004339346010483776,0.006354857552396482,0.0014773419707175993,-0.007046230808567875,-0.0018736410895232117,5,5,0,25,repeat_mean
3,X11,"('X10', 'X13')",exp6_mixed_dgp_ns_raw.csv,0.0019473635232576999,0.006325338356868813,0.001413991856180181,-0.0007120082288926838,0.004417965730533664,5,5,0,25,repeat_mean
3,X11,"('X10', 'X14')",exp6_mixed_dgp_ns_raw.csv,-0.004572776785301236,0.0069340073276695805,0.0009063696419558797,-0.006108481506115036,-0.00317080646402258,5,5,0,25,repeat_mean
